exp,video,segment,frame,path,n_masks,n_masks^3,mask_area,mask_centroid,mask_conf,mask_strength,bbox_id,bbox_area,bbox_centroid,bbox_dim,avg_mask_area,avg_bbox_area,avg_mask_strength,avg_bbox_width,avg_bbox_height,mask_centroid_dist,bbox_centroid_dist,Label,label_LSTM,is_padding
04_07_2024,2024-07-04_11_51_08_772,3,101,04_07_2024/2024-07-04_11_51_08_772/3/101.jpg,0,0,[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,102,04_07_2024/2024-07-04_11_51_08_772/3/102.jpg,2,8,"[81, 183]","[[145.0, 216.0], [168.0, 197.0]]","[0.43174368, 0.31356472]","[188.75, 179.35]","[0, 0]","[99.0, 220.0]","[[146.0, 217.0], [168.0, 198.0]]","[[9.0, 11.0], [22.0, 10.0]]",132,159.5,184.05,15.5,15.5,29.83,29.07,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,103,04_07_2024/2024-07-04_11_51_08_772/3/103.jpg,2,8,"[81, 186]","[[145.0, 216.0], [167.0, 197.0]]","[0.44729945, 0.34486705]","[188.65, 179.13]","[0, 0]","[99.0, 220.0]","[[146.0, 217.0], [168.0, 198.0]]","[[9.0, 11.0], [22.0, 10.0]]",133.5,159.5,183.89,15.5,15.5,29.07,29.07,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,104,04_07_2024/2024-07-04_11_51_08_772/3/104.jpg,2,8,"[82, 183]","[[145.0, 216.0], [168.0, 197.0]]","[0.45888978, 0.36463112]","[188.63, 178.75]","[0, 0]","[99.0, 220.0]","[[146.0, 217.0], [168.0, 198.0]]","[[9.0, 11.0], [22.0, 10.0]]",132.5,159.5,183.69,15.5,15.5,29.83,29.07,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,105,04_07_2024/2024-07-04_11_51_08_772/3/105.jpg,2,8,"[84, 110]","[[261.0, 195.0], [145.0, 213.0]]","[0.6906272, 0.588145]","[196.71, 190.69]","[0, 0]","[90.0, 110.0]","[[261.0, 196.0], [146.0, 213.0]]","[[9.0, 10.0], [10.0, 11.0]]",97,100,193.7,9.5,9.5,117.39,116.25,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,106,04_07_2024/2024-07-04_11_51_08_772/3/106.jpg,2,8,"[160, 68]","[[173.0, 194.0], [146.0, 215.0]]","[0.63510007, 0.4736343]","[192.97, 188.49]","[0, 0]","[168.0, 64.0]","[[174.0, 195.0], [147.0, 215.0]]","[[12.0, 14.0], [8.0, 8.0]]",114,116,190.73,10,10,34.21,33.6,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,107,04_07_2024/2024-07-04_11_51_08_772/3/107.jpg,2,8,"[160, 68]","[[173.0, 194.0], [146.0, 215.0]]","[0.63519126, 0.47354835]","[192.97, 188.49]","[0, 0]","[168.0, 64.0]","[[174.0, 195.0], [147.0, 215.0]]","[[12.0, 14.0], [8.0, 8.0]]",114,116,190.73,10,10,34.21,33.6,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,108,04_07_2024/2024-07-04_11_51_08_772/3/108.jpg,2,8,"[119, 87]","[[174.0, 192.0], [146.0, 215.0]]","[0.5857732, 0.49215266]","[196.16, 189.69]","[0, 0]","[140.0, 90.0]","[[174.0, 193.0], [147.0, 215.0]]","[[10.0, 14.0], [10.0, 9.0]]",103,115,192.925,10,10,36.24,34.83,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,109,04_07_2024/2024-07-04_11_51_08_772/3/109.jpg,2,8,"[119, 87]","[[174.0, 192.0], [146.0, 215.0]]","[0.59355223, 0.48847896]","[196.21, 189.67]","[0, 0]","[140.0, 90.0]","[[174.0, 193.0], [147.0, 215.0]]","[[10.0, 14.0], [10.0, 9.0]]",103,115,192.94,10,10,36.24,34.83,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,110,04_07_2024/2024-07-04_11_51_08_772/3/110.jpg,2,8,"[119, 87]","[[174.0, 192.0], [146.0, 215.0]]","[0.5970158, 0.48067328]","[196.17, 189.67]","[0, 0]","[140.0, 90.0]","[[174.0, 193.0], [147.0, 215.0]]","[[10.0, 14.0], [10.0, 9.0]]",103,115,192.92,10,10,36.24,34.83,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,111,04_07_2024/2024-07-04_11_51_08_772/3/111.jpg,2,8,"[123, 66]","[[145.0, 216.0], [174.0, 194.0]]","[0.63019335, 0.30615866]","[189.39, 184.06]","[0, 0]","[144.0, 88.0]","[[145.0, 216.0], [174.0, 195.0]]","[[12.0, 12.0], [8.0, 11.0]]",94.5,116,186.725,10,10,36.4,35.81,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,112,04_07_2024/2024-07-04_11_51_08_772/3/112.jpg,2,8,"[211, 88]","[[168.0, 196.0], [146.0, 215.0]]","[0.70948666, 0.48444143]","[200.04, 202.31]","[0, 0]","[234.0, 100.0]","[[168.0, 196.0], [146.0, 216.0]]","[[18.0, 13.0], [10.0, 10.0]]",149.5,167,201.175,14,14,29.07,29.73,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,113,04_07_2024/2024-07-04_11_51_08_772/3/113.jpg,2,8,"[211, 88]","[[168.0, 196.0], [146.0, 215.0]]","[0.7082304, 0.4848022]","[200.04, 202.31]","[0, 0]","[234.0, 100.0]","[[168.0, 196.0], [146.0, 216.0]]","[[18.0, 13.0], [10.0, 10.0]]",149.5,167,201.175,14,14,29.07,29.73,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,114,04_07_2024/2024-07-04_11_51_08_772/3/114.jpg,2,8,"[85, 94]","[[173.0, 193.0], [145.0, 215.0]]","[0.6040875, 0.57719284]","[201.04, 200.44]","[0, 0]","[91.0, 100.0]","[[173.0, 193.0], [146.0, 216.0]]","[[7.0, 13.0], [10.0, 10.0]]",89.5,95.5,200.74,8.5,8.5,35.61,35.47,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,115,04_07_2024/2024-07-04_11_51_08_772/3/115.jpg,2,8,"[85, 93]","[[173.0, 193.0], [145.0, 215.0]]","[0.5955974, 0.58285135]","[201.06, 200.72]","[0, 0]","[91.0, 100.0]","[[173.0, 193.0], [146.0, 216.0]]","[[7.0, 13.0], [10.0, 10.0]]",89,95.5,200.89,8.5,8.5,35.61,35.47,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,116,04_07_2024/2024-07-04_11_51_08_772/3/116.jpg,2,8,"[93, 93]","[[145.0, 215.0], [173.0, 192.0]]","[0.59292996, 0.59233016]","[200.59, 199.68]","[0, 0]","[100.0, 91.0]","[[146.0, 216.0], [173.0, 193.0]]","[[10.0, 10.0], [7.0, 13.0]]",93,95.5,200.135,8.5,8.5,36.24,35.47,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,117,04_07_2024/2024-07-04_11_51_08_772/3/117.jpg,2,8,"[116, 74]","[[145.0, 215.0], [174.0, 193.0]]","[0.66331273, 0.39313155]","[201.47, 188.12]","[0, 0]","[132.0, 90.0]","[[145.0, 216.0], [174.0, 193.0]]","[[12.0, 11.0], [9.0, 10.0]]",95,111,194.795,10.5,10.5,36.4,37.01,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,118,04_07_2024/2024-07-04_11_51_08_772/3/118.jpg,2,8,"[222, 150]","[[169.0, 194.0], [144.0, 216.0]]","[0.68105364, 0.64110035]","[195.52, 202.27]","[0, 0]","[252.0, 195.0]","[[169.0, 195.0], [145.0, 217.0]]","[[18.0, 14.0], [13.0, 15.0]]",186,223.5,198.895,15.5,15.5,33.3,32.56,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,119,04_07_2024/2024-07-04_11_51_08_772/3/119.jpg,2,8,"[222, 150]","[[169.0, 194.0], [144.0, 216.0]]","[0.68038625, 0.64132684]","[195.52, 202.27]","[0, 0]","[252.0, 195.0]","[[169.0, 195.0], [145.0, 217.0]]","[[18.0, 14.0], [13.0, 15.0]]",186,223.5,198.895,15.5,15.5,33.3,32.56,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,120,04_07_2024/2024-07-04_11_51_08_772/3/120.jpg,1,1,[63],"[[147.0, 214.0]]",[0.5441411],[187.34],[0],[70.0],"[[147.0, 214.0]]","[[7.0, 10.0]]",63,70,187.34,7,7,0,0,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,121,04_07_2024/2024-07-04_11_51_08_772/3/121.jpg,1,1,[61],"[[147.0, 214.0]]",[0.5100318],[187.75],[0],[70.0],"[[147.0, 214.0]]","[[7.0, 10.0]]",61,70,187.75,7,7,0,0,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,122,04_07_2024/2024-07-04_11_51_08_772/3/122.jpg,1,1,[60],"[[147.0, 214.0]]",[0.516702],[187.19],[0],[70.0],"[[147.0, 214.0]]","[[7.0, 10.0]]",60,70,187.19,7,7,0,0,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,123,04_07_2024/2024-07-04_11_51_08_772/3/123.jpg,1,1,[237],"[[142.0, 219.0]]",[0.744192],[194.63],[0],[323.0],"[[142.0, 220.0]]","[[17.0, 19.0]]",237,323,194.63,17,17,0,0,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,124,04_07_2024/2024-07-04_11_51_08_772/3/124.jpg,1,1,[109],"[[172.0, 196.0]]",[0.58996415],[185.47],[0],[120.0],"[[173.0, 196.0]]","[[10.0, 12.0]]",109,120,185.47,10,10,0,0,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,125,04_07_2024/2024-07-04_11_51_08_772/3/125.jpg,1,1,[109],"[[172.0, 196.0]]",[0.5910293],[185.47],[0],[120.0],"[[173.0, 196.0]]","[[10.0, 12.0]]",109,120,185.47,10,10,0,0,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,126,04_07_2024/2024-07-04_11_51_08_772/3/126.jpg,2,8,"[556, 134]","[[167.0, 201.0], [177.0, 200.0]]","[0.5603997, 0.40300205]","[184.84, 189.03]","[0, 0]","[651.0, 171.0]","[[167.0, 202.0], [178.0, 201.0]]","[[31.0, 21.0], [9.0, 19.0]]",345,411,186.935,20,20,10.05,11.05,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,127,04_07_2024/2024-07-04_11_51_08_772/3/127.jpg,2,8,"[576, 211]","[[167.0, 201.0], [175.0, 201.0]]","[0.5982842, 0.4078029]","[185.0, 186.01]","[0, 0]","[630.0, 240.0]","[[167.0, 202.0], [176.0, 201.0]]","[[30.0, 21.0], [12.0, 20.0]]",393.5,435,185.505,21,21,8,9.06,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,128,04_07_2024/2024-07-04_11_51_08_772/3/128.jpg,2,8,"[579, 156]","[[167.0, 201.0], [177.0, 201.0]]","[0.5929501, 0.40684292]","[185.24, 187.99]","[0, 0]","[682.0, 180.0]","[[167.0, 202.0], [177.0, 201.0]]","[[31.0, 22.0], [9.0, 20.0]]",367.5,431,186.615,20,20,10,10.05,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,129,04_07_2024/2024-07-04_11_51_08_772/3/129.jpg,2,8,"[90, 120]","[[274.0, 151.0], [161.0, 199.0]]","[0.58860916, 0.50103897]","[189.83, 188.18]","[0, 0]","[117.0, 132.0]","[[274.0, 152.0], [161.0, 200.0]]","[[9.0, 13.0], [12.0, 11.0]]",105,124.5,189.005,10.5,10.5,122.77,122.77,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,130,04_07_2024/2024-07-04_11_51_08_772/3/130.jpg,1,1,[89],"[[273.0, 149.0]]",[0.5455036],[193.25],[0],[96.0],"[[273.0, 150.0]]","[[8.0, 12.0]]",89,96,193.25,8,8,0,0,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,131,04_07_2024/2024-07-04_11_51_08_772/3/131.jpg,1,1,[88],"[[273.0, 149.0]]",[0.53616136],[193.42],[0],[96.0],"[[273.0, 150.0]]","[[8.0, 12.0]]",88,96,193.42,8,8,0,0,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,132,04_07_2024/2024-07-04_11_51_08_772/3/132.jpg,0,0,[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,220,04_07_2024/2024-07-04_11_51_08_772/3/220.jpg,0,0,[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,221,04_07_2024/2024-07-04_11_51_08_772/3/221.jpg,0,0,[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,222,04_07_2024/2024-07-04_11_51_08_772/3/222.jpg,2,8,"[550, 109]","[[182.0, 196.0], [262.0, 190.0]]","[0.7887427, 0.6450167]","[193.54, 196.08]","[0, 0]","[780.0, 108.0]","[[183.0, 196.0], [263.0, 191.0]]","[[26.0, 30.0], [9.0, 12.0]]",329.5,444,194.81,17.5,17.5,80.22,80.16,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,223,04_07_2024/2024-07-04_11_51_08_772/3/223.jpg,2,8,"[552, 109]","[[182.0, 196.0], [262.0, 190.0]]","[0.7869375, 0.644842]","[193.53, 196.08]","[0, 0]","[780.0, 108.0]","[[183.0, 196.0], [263.0, 191.0]]","[[26.0, 30.0], [9.0, 12.0]]",330.5,444,194.805,17.5,17.5,80.22,80.16,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,224,04_07_2024/2024-07-04_11_51_08_772/3/224.jpg,2,8,"[105, 60]","[[261.0, 191.0], [197.0, 212.0]]","[0.6582276, 0.416469]","[206.32, 203.66]","[0, 0]","[120.0, 63.0]","[[262.0, 191.0], [197.0, 212.0]]","[[10.0, 12.0], [7.0, 9.0]]",82.5,91.5,204.99,8.5,8.5,67.36,68.31,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,225,04_07_2024/2024-07-04_11_51_08_772/3/225.jpg,2,8,"[106, 60]","[[261.0, 191.0], [197.0, 212.0]]","[0.65775484, 0.42337447]","[206.08, 203.66]","[0, 0]","[120.0, 63.0]","[[262.0, 191.0], [197.0, 212.0]]","[[10.0, 12.0], [7.0, 9.0]]",83,91.5,204.87,8.5,8.5,67.36,68.31,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,226,04_07_2024/2024-07-04_11_51_08_772/3/226.jpg,2,8,"[257, 96]","[[179.0, 192.0], [262.0, 190.0]]","[0.493905, 0.49120405]","[185.38, 187.09]","[0, 0]","[304.0, 96.0]","[[179.0, 193.0], [262.0, 191.0]]","[[19.0, 16.0], [8.0, 12.0]]",176.5,200,186.235,13.5,13.5,83.02,83.02,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,227,04_07_2024/2024-07-04_11_51_08_772/3/227.jpg,2,8,"[241, 96]","[[179.0, 193.0], [262.0, 190.0]]","[0.49141717, 0.4912334]","[186.03, 187.09]","[0, 0]","[270.0, 96.0]","[[178.0, 193.0], [262.0, 191.0]]","[[18.0, 15.0], [8.0, 12.0]]",168.5,183,186.56,13,13,83.05,84.02,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,228,04_07_2024/2024-07-04_11_51_08_772/3/228.jpg,0,0,[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,293,04_07_2024/2024-07-04_11_51_08_772/3/293.jpg,0,0,[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,294,04_07_2024/2024-07-04_11_51_08_772/3/294.jpg,2,8,"[1899, 46]","[[179.0, 194.0], [259.0, 186.0]]","[0.5667778, 0.38335878]","[226.92, 197.96]","[0, 0]","[2279.0, 56.0]","[[179.0, 194.0], [259.0, 186.0]]","[[43.0, 53.0], [7.0, 8.0]]",972.5,1167.5,212.44,25,25,80.4,80.4,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,295,04_07_2024/2024-07-04_11_51_08_772/3/295.jpg,2,8,"[1933, 46]","[[178.0, 194.0], [259.0, 186.0]]","[0.5663398, 0.38344157]","[226.64, 197.96]","[0, 0]","[2332.0, 56.0]","[[179.0, 194.0], [259.0, 186.0]]","[[44.0, 53.0], [7.0, 8.0]]",989.5,1194,212.3,25.5,25.5,81.39,80.4,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,296,04_07_2024/2024-07-04_11_51_08_772/3/296.jpg,1,1,[682],"[[194.0, 206.0]]",[0.87469274],[213.13],[0],[891.0],"[[194.0, 207.0]]","[[27.0, 33.0]]",682,891,213.13,27,27,0,0,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,297,04_07_2024/2024-07-04_11_51_08_772/3/297.jpg,1,1,[638],"[[194.0, 207.0]]",[0.8700822],[214.22],[0],[832.0],"[[194.0, 207.0]]","[[26.0, 32.0]]",638,832,214.22,26,26,0,0,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,298,04_07_2024/2024-07-04_11_51_08_772/3/298.jpg,1,1,[471],"[[192.0, 206.0]]",[0.8418897],[190.18],[0],[696.0],"[[192.0, 208.0]]","[[24.0, 29.0]]",471,696,190.18,24,24,0,0,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,299,04_07_2024/2024-07-04_11_51_08_772/3/299.jpg,1,1,[475],"[[192.0, 206.0]]",[0.8465529],[189.92],[0],[696.0],"[[192.0, 208.0]]","[[24.0, 29.0]]",475,696,189.92,24,24,0,0,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,300,04_07_2024/2024-07-04_11_51_08_772/3/300.jpg,0,0,[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,305,04_07_2024/2024-07-04_11_51_08_772/3/305.jpg,0,0,[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,306,04_07_2024/2024-07-04_11_51_08_772/3/306.jpg,1,1,[157],"[[181.0, 193.0]]",[0.6086214],[197.5],[0],[165.0],"[[181.0, 193.0]]","[[11.0, 15.0]]",157,165,197.5,11,11,0,0,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,307,04_07_2024/2024-07-04_11_51_08_772/3/307.jpg,1,1,[161],"[[181.0, 193.0]]",[0.6192312],[197.03],[0],[176.0],"[[181.0, 194.0]]","[[11.0, 16.0]]",161,176,197.03,11,11,0,0,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,308,04_07_2024/2024-07-04_11_51_08_772/3/308.jpg,0,0,[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,315,04_07_2024/2024-07-04_11_51_08_772/3/315.jpg,0,0,[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,316,04_07_2024/2024-07-04_11_51_08_772/3/316.jpg,1,1,[92],"[[145.0, 215.0]]",[0.55836356],[192.57],[0],[121.0],"[[146.0, 216.0]]","[[11.0, 11.0]]",92,121,192.57,11,11,0,0,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,317,04_07_2024/2024-07-04_11_51_08_772/3/317.jpg,1,1,[92],"[[145.0, 215.0]]",[0.5592892],[192.57],[0],[121.0],"[[146.0, 216.0]]","[[11.0, 11.0]]",92,121,192.57,11,11,0,0,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,318,04_07_2024/2024-07-04_11_51_08_772/3/318.jpg,0,0,[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,333,04_07_2024/2024-07-04_11_51_08_772/3/333.jpg,0,0,[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,334,04_07_2024/2024-07-04_11_51_08_772/3/334.jpg,2,8,"[255, 300]","[[226.0, 204.0], [227.0, 204.0]]","[0.4003017, 0.33927476]","[175.59, 175.29]","[0, 0]","[308.0, 456.0]","[[226.0, 205.0], [228.0, 205.0]]","[[14.0, 22.0], [19.0, 24.0]]",277.5,382,175.44,16.5,16.5,1,2,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,335,04_07_2024/2024-07-04_11_51_08_772/3/335.jpg,2,8,"[255, 300]","[[226.0, 204.0], [227.0, 204.0]]","[0.40105325, 0.33921796]","[175.59, 175.29]","[0, 0]","[308.0, 456.0]","[[226.0, 205.0], [228.0, 205.0]]","[[14.0, 22.0], [19.0, 24.0]]",277.5,382,175.44,16.5,16.5,1,2,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,336,04_07_2024/2024-07-04_11_51_08_772/3/336.jpg,0,0,[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,355,04_07_2024/2024-07-04_11_51_08_772/3/355.jpg,0,0,[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,356,04_07_2024/2024-07-04_11_51_08_772/3/356.jpg,1,1,[252],"[[224.0, 202.0]]",[0.6485589],[200.24],[0],[330.0],"[[224.0, 204.0]]","[[15.0, 22.0]]",252,330,200.24,15,15,0,0,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,357,04_07_2024/2024-07-04_11_51_08_772/3/357.jpg,1,1,[252],"[[224.0, 202.0]]",[0.64774704],[200.24],[0],[330.0],"[[224.0, 204.0]]","[[15.0, 22.0]]",252,330,200.24,15,15,0,0,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,358,04_07_2024/2024-07-04_11_51_08_772/3/358.jpg,2,8,"[174, 274]","[[224.0, 203.0], [223.0, 201.0]]","[0.44927734, 0.34146082]","[196.42, 193.83]","[0, 0]","[234.0, 368.0]","[[223.0, 205.0], [223.0, 203.0]]","[[13.0, 18.0], [16.0, 23.0]]",224,301,195.125,14.5,14.5,2.24,2,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,359,04_07_2024/2024-07-04_11_51_08_772/3/359.jpg,2,8,"[231, 298]","[[224.0, 202.0], [224.0, 201.0]]","[0.39205256, 0.31853536]","[186.37, 185.52]","[0, 0]","[345.0, 486.0]","[[224.0, 204.0], [225.0, 202.0]]","[[15.0, 23.0], [18.0, 27.0]]",264.5,415.5,185.945,16.5,16.5,1,2.24,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,360,04_07_2024/2024-07-04_11_51_08_772/3/360.jpg,2,8,"[229, 287]","[[224.0, 202.0], [224.0, 201.0]]","[0.39344487, 0.31992918]","[186.45, 185.7]","[0, 0]","[322.0, 486.0]","[[224.0, 204.0], [225.0, 203.0]]","[[14.0, 23.0], [18.0, 27.0]]",258,404,186.075,16,16,1,1.41,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,361,04_07_2024/2024-07-04_11_51_08_772/3/361.jpg,2,8,"[231, 286]","[[224.0, 202.0], [224.0, 201.0]]","[0.39205545, 0.31842372]","[186.37, 185.7]","[0, 0]","[345.0, 486.0]","[[224.0, 204.0], [225.0, 202.0]]","[[15.0, 23.0], [18.0, 27.0]]",258.5,415.5,186.035,16.5,16.5,1,2.24,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,362,04_07_2024/2024-07-04_11_51_08_772/3/362.jpg,0,0,[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,395,04_07_2024/2024-07-04_11_51_08_772/3/395.jpg,0,0,[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,396,04_07_2024/2024-07-04_11_51_08_772/3/396.jpg,1,1,[93],"[[270.0, 235.0]]",[0.7625906],[168.84],[0],[110.0],"[[271.0, 236.0]]","[[10.0, 11.0]]",93,110,168.84,10,10,0,0,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,397,04_07_2024/2024-07-04_11_51_08_772/3/397.jpg,1,1,[93],"[[270.0, 235.0]]",[0.7625601],[168.84],[0],[110.0],"[[271.0, 236.0]]","[[10.0, 11.0]]",93,110,168.84,10,10,0,0,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,398,04_07_2024/2024-07-04_11_51_08_772/3/398.jpg,1,1,[77],"[[271.0, 236.0]]",[0.60690516],[184.91],[0],[90.0],"[[271.0, 236.0]]","[[9.0, 10.0]]",77,90,184.91,9,9,0,0,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,399,04_07_2024/2024-07-04_11_51_08_772/3/399.jpg,1,1,[80],"[[270.0, 234.0]]",[0.60125226],[180.56],[0],[100.0],"[[270.0, 234.0]]","[[10.0, 10.0]]",80,100,180.56,10,10,0,0,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,400,04_07_2024/2024-07-04_11_51_08_772/3/400.jpg,1,1,[80],"[[270.0, 234.0]]",[0.6013257],[180.56],[0],[100.0],"[[270.0, 234.0]]","[[10.0, 10.0]]",80,100,180.56,10,10,0,0,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,401,04_07_2024/2024-07-04_11_51_08_772/3/401.jpg,1,1,[81],"[[270.0, 234.0]]",[0.60163665],[180.46],[0],[100.0],"[[270.0, 234.0]]","[[10.0, 10.0]]",81,100,180.46,10,10,0,0,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,402,04_07_2024/2024-07-04_11_51_08_772/3/402.jpg,0,0,[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,403,04_07_2024/2024-07-04_11_51_08_772/3/403.jpg,0,0,[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,404,04_07_2024/2024-07-04_11_51_08_772/3/404.jpg,1,1,[638],"[[268.0, 226.0]]",[0.5235595],[211.04],[0],[1064.0],"[[268.0, 226.0]]","[[28.0, 38.0]]",638,1064,211.04,28,28,0,0,0,0,0
04_07_2024,2024-07-04_11_51_08_772,3,405,04_07_2024/2024-07-04_11_51_08_772/3/405.jpg,1,1,[3868],"[[279.0, 211.0]]",[0.6567186],[231.5],[0],[5320.0],"[[281.0, 212.0]]","[[70.0, 76.0]]",3868,5320,231.5,70,70,0,0,1,0,0
04_07_2024,2024-07-04_11_51_08_772,3,406,04_07_2024/2024-07-04_11_51_08_772/3/406.jpg,1,1,[3826],"[[280.0, 211.0]]",[0.6571249],[231.68],[0],[5320.0],"[[281.0, 212.0]]","[[70.0, 76.0]]",3826,5320,231.68,70,70,0,0,1,0,0
04_07_2024,2024-07-04_11_51_08_772,3,407,04_07_2024/2024-07-04_11_51_08_772/3/407.jpg,1,1,[3819],"[[280.0, 211.0]]",[0.6554297],[231.71],[0],[5244.0],"[[281.0, 212.0]]","[[69.0, 76.0]]",3819,5244,231.71,69,69,0,0,1,1,0
04_07_2024,2024-07-04_11_51_08_772,3,408,04_07_2024/2024-07-04_11_51_08_772/3/408.jpg,1,1,[11828],"[[284.0, 182.0]]",[0.6999991],[232.25],[0],[18250.0],"[[283.0, 183.0]]","[[125.0, 146.0]]",11828,18250,232.25,125,125,0,0,1,1,0
04_07_2024,2024-07-04_11_51_08_772,3,409,04_07_2024/2024-07-04_11_51_08_772/3/409.jpg,1,1,[11896],"[[284.0, 182.0]]",[0.69870186],[232.19],[0],[18104.0],"[[283.0, 183.0]]","[[124.0, 146.0]]",11896,18104,232.19,124,124,0,0,1,1,0
